student_id,name,age,quiz_score_1,quiz_score_2,quiz_score_3,assignment_score_1,assignment_score_2,math_engagement_time,science_engagement_time,history_engagement_time,login_frequency,content_completion_rate,learning_style_auditory,learning_style_kinesthetic,learning_style_visual,cluster
535,Carly Giles,0.9999999999999998,0.22448979591836715,0.9795918367346936,0.6734693877551019,0.0,0.9387755102040816,0.8807339449541285,0.4036697247706422,0.08256880733944955,0.25,0.9183673469387754,False,False,True,2
536,Cynthia Wheeler,0.18181818181818188,0.18367346938775508,0.9999999999999998,0.7959183673469385,0.3877551020408161,0.693877551020408,0.3394495412844037,0.9357798165137615,0.23853211009174313,1.0,0.7142857142857142,False,True,False,1
537,Roger Hill,0.0,0.3877551020408161,0.9183673469387754,0.4489795918367345,0.9591836734693875,0.204081632653061,0.9724770642201835,0.5412844036697247,0.08256880733944955,0.125,0.9183673469387754,False,True,False,1
538,David Robinson,0.6363636363636365,0.1428571428571428,0.346938775510204,0.693877551020408,0.6326530612244896,0.2448979591836733,0.6055045871559633,0.12844036697247707,0.03669724770642202,1.0,0.8367346938775508,False,True,False,1
539,Melissa Brooks,0.2727272727272727,0.8775510204081631,0.30612244897959173,0.5510204081632653,0.020408163265305923,0.06122448979591821,0.27522935779816515,0.6238532110091743,0.22018348623853212,0.5,0.08163265306122436,True,False,False,0
540,Andrew Clayton,0.2727272727272727,0.5510204081632653,0.8775510204081631,0.7755102040816324,0.1428571428571428,0.9999999999999998,0.23853211009174313,0.44036697247706424,0.9541284403669724,0.375,0.8775510204081631,False,False,True,2
541,Michael Buckley,0.6363636363636365,0.04081632653061207,0.8163265306122447,0.18367346938775508,0.7959183673469385,0.5510204081632653,0.7155963302752294,0.4495412844036698,0.6697247706422019,0.375,0.9999999999999998,False,True,False,1
542,Tanya Owens,0.45454545454545436,0.693877551020408,0.6734693877551019,0.5918367346938773,0.30612244897959173,0.06122448979591821,0.05504587155963303,0.3119266055045872,0.4862385321100918,0.25,0.1428571428571428,False,True,False,1
543,Ronnie King,0.5454545454545452,0.40816326530612224,0.12244897959183665,0.5714285714285712,0.8163265306122447,0.9795918367346936,0.1651376146788991,0.1651376146788991,0.908256880733945,0.375,0.0,False,True,False,1
544,Gregory Frazier,0.09090909090909083,0.6122448979591835,0.9999999999999998,0.346938775510204,0.22448979591836715,0.3265306122448979,0.8073394495412844,0.26605504587155965,0.23853211009174313,1.0,0.3877551020408161,False,True,False,1
545,Lauren Webb,0.909090909090909,0.1020408163265305,0.3265306122448979,0.40816326530612224,0.9387755102040816,0.9387755102040816,0.5045871559633027,0.1926605504587156,0.8623853211009175,0.75,0.22448979591836715,False,True,False,1
546,Patricia Waters,0.0,0.1428571428571428,0.204081632653061,0.36734693877551017,0.04081632653061207,0.22448979591836715,0.25688073394495414,0.779816513761468,0.05504587155963303,0.5,0.04081632653061207,False,False,True,2
547,Victoria Foley,0.0,0.8979591836734693,0.8979591836734693,0.8979591836734693,0.7755102040816324,0.30612244897959173,0.6146788990825688,0.1651376146788991,0.7981651376146789,0.875,0.04081632653061207,False,False,True,2
548,David Meyer,0.7272727272727273,0.4489795918367345,0.8367346938775508,0.6326530612244896,0.7142857142857142,0.26530612244897944,0.24770642201834864,0.8623853211009175,0.6055045871559633,0.625,0.0,True,False,False,0
549,Brian Stephens,0.9999999999999998,0.6122448979591835,0.12244897959183665,0.36734693877551017,0.346938775510204,0.9591836734693875,0.3853211009174312,0.09174311926605505,0.24770642201834864,0.5,0.4897959183673468,False,True,False,1
550,Jason Maddox,0.8181818181818181,0.5918367346938773,0.693877551020408,0.4897959183673468,0.2448979591836733,0.36734693877551017,0.14678899082568808,0.743119266055046,0.1651376146788991,0.875,0.6734693877551019,True,False,False,0
551,Emily Marquez,0.18181818181818188,0.204081632653061,0.0,0.4489795918367345,0.36734693877551017,0.08163265306122436,0.7706422018348624,0.045871559633027525,0.706422018348624,0.625,0.40816326530612224,False,True,False,1
552,Amanda Wilson,0.6363636363636365,0.693877551020408,0.9795918367346936,0.6530612244897958,0.7755102040816324,0.1428571428571428,0.05504587155963303,0.3486238532110092,0.24770642201834864,0.875,0.5918367346938773,True,False,False,0
553,Carla Banks,0.6363636363636365,0.22448979591836715,0.16326530612244894,0.9999999999999998,0.3265306122448979,0.08163265306122436,0.5963302752293579,0.28440366972477066,0.3944954128440367,0.625,0.510204081632653,False,True,False,1
554,George Todd,0.6363636363636365,0.5510204081632653,0.30612244897959173,0.2448979591836733,0.3265306122448979,0.04081632653061207,0.981651376146789,0.6513761467889908,0.4495412844036698,1.0,0.857142857142857,True,False,False,0
555,Megan May,0.7272727272727273,0.7551020408163263,0.6530612244897958,0.6734693877551019,0.6122448979591835,0.8979591836734693,0.9908256880733947,0.5504587155963303,0.743119266055046,0.375,0.4285714285714284,False,True,False,1
556,Amy Johnson,0.36363636363636354,0.7755102040816324,0.9183673469387754,0.510204081632653,0.04081632653061207,0.3265306122448979,0.8807339449541285,0.29357798165137616,0.1559633027522936,0.875,0.8775510204081631,True,False,False,0
557,Rita Jackson,0.9999999999999998,0.2857142857142856,0.4897959183673468,0.3877551020408161,0.7551020408163263,0.4489795918367345,0.7522935779816514,0.9724770642201835,0.22935779816513763,0.375,0.7346938775510203,False,True,False,1
558,Amanda Carey,0.2727272727272727,0.7346938775510203,0.204081632653061,0.40816326530612224,0.8979591836734693,0.346938775510204,0.3761467889908257,0.7522935779816514,0.5688073394495413,0.875,0.204081632653061,False,False,True,2
559,Victoria Evans,0.7272727272727273,0.9183673469387754,0.06122448979591821,0.7551020408163263,0.346938775510204,0.5918367346938773,0.4678899082568807,0.7155963302752294,0.5871559633027523,0.25,0.1428571428571428,True,False,False,0
560,Shari Miller MD,0.8181818181818181,0.020408163265305923,0.857142857142857,0.5306122448979591,0.36734693877551017,0.3877551020408161,1.0,0.9357798165137615,0.9724770642201835,0.875,0.5918367346938773,False,True,False,1
561,Robert Dixon,0.7272727272727273,0.8367346938775508,0.9387755102040816,0.693877551020408,0.4897959183673468,0.204081632653061,0.01834862385321101,0.7706422018348624,0.2018348623853211,0.75,0.7346938775510203,False,False,True,2
562,Rachel Griffin,0.09090909090909083,0.36734693877551017,0.693877551020408,0.06122448979591821,0.9387755102040816,0.346938775510204,0.08256880733944955,0.6880733944954128,0.21100917431192662,0.375,0.4897959183673468,False,False,True,2
563,David Kim,0.2727272727272727,0.6734693877551019,0.9591836734693875,0.5306122448979591,0.6122448979591835,0.2857142857142856,0.6972477064220184,0.743119266055046,0.8440366972477065,0.875,0.9183673469387754,False,True,False,1
564,Wyatt Brown,0.5454545454545452,0.7551020408163263,0.9999999999999998,0.3265306122448979,0.08163265306122436,0.8775510204081631,0.6055045871559633,0.12844036697247707,0.25688073394495414,0.5,0.18367346938775508,True,False,False,0
565,Sonya Walton,0.7272727272727273,0.5918367346938773,0.510204081632653,0.4489795918367345,0.6122448979591835,0.5306122448979591,0.26605504587155965,0.3302752293577982,0.3853211009174312,1.0,0.8367346938775508,True,False,False,0
566,Michael Sanchez,0.0,0.510204081632653,0.22448979591836715,0.1428571428571428,0.3265306122448979,0.6734693877551019,0.47706422018348627,0.8256880733944955,0.9174311926605506,0.875,0.08163265306122436,False,False,True,2
567,Christian Lewis,0.36363636363636354,0.8367346938775508,0.1020408163265305,0.346938775510204,0.5510204081632653,0.6734693877551019,0.779816513761468,0.889908256880734,0.05504587155963303,1.0,0.18367346938775508,False,True,False,1
568,Lisa Mendez,0.45454545454545436,0.7346938775510203,0.1020408163265305,0.5918367346938773,0.1428571428571428,0.4897959183673468,0.6055045871559633,0.889908256880734,0.6972477064220184,0.625,0.9591836734693875,False,True,False,1
569,Cynthia Gutierrez,0.45454545454545436,0.1020408163265305,0.1428571428571428,0.12244897959183665,0.8775510204081631,0.9999999999999998,0.30275229357798167,0.009174311926605505,0.9174311926605506,0.25,0.8775510204081631,False,False,True,2
570,Stephanie Davis,0.09090909090909083,0.12244897959183665,0.06122448979591821,0.6734693877551019,0.4897959183673468,0.346938775510204,0.889908256880734,0.027522935779816515,0.1651376146788991,0.125,0.1428571428571428,True,False,False,0
571,Jeffrey Brooks,0.09090909090909083,0.7551020408163263,0.857142857142857,0.08163265306122436,0.857142857142857,0.7551020408163263,0.4954128440366973,0.11926605504587157,0.7155963302752294,0.375,0.8979591836734693,True,False,False,0
572,Holly Mack,0.2727272727272727,0.9591836734693875,0.693877551020408,0.5918367346938773,0.7755102040816324,0.3265306122448979,0.9908256880733947,0.5596330275229359,0.3761467889908257,0.125,0.22448979591836715,False,True,False,1
573,Ricky Fleming,0.0,0.04081632653061207,0.204081632653061,0.9795918367346936,0.08163265306122436,0.8163265306122447,0.4862385321100918,0.3211009174311927,0.3577981651376147,0.0,0.7346938775510203,False,False,True,2
574,Bethany Mccormick,0.2727272727272727,0.7346938775510203,0.8367346938775508,0.06122448979591821,0.8163265306122447,0.08163265306122436,0.6330275229357799,0.7155963302752294,0.08256880733944955,0.875,0.4285714285714284,False,True,False,1
575,Donna Matthews MD,0.0,0.6530612244897958,0.1020408163265305,0.3265306122448979,0.0,0.18367346938775508,0.5137614678899083,0.5504587155963303,0.5779816513761468,0.625,0.08163265306122436,True,False,False,0
576,Julia Williams,0.09090909090909083,0.7755102040816324,0.1428571428571428,0.6530612244897958,0.8979591836734693,0.9591836734693875,0.21100917431192662,0.4678899082568807,0.6697247706422019,0.125,0.9183673469387754,True,False,False,0
577,Lauren Gonzales,0.36363636363636354,0.06122448979591821,0.22448979591836715,0.4897959183673468,0.18367346938775508,0.18367346938775508,0.47706422018348627,0.47706422018348627,0.29357798165137616,0.25,0.1428571428571428,False,False,True,2
578,Priscilla Jones,0.6363636363636365,0.30612244897959173,0.5918367346938773,0.7551020408163263,0.3877551020408161,0.06122448979591821,0.3577981651376147,0.7339449541284404,1.0,0.375,0.9387755102040816,False,False,True,2
579,Nicole Brown,0.9999999999999998,0.18367346938775508,0.4489795918367345,0.8163265306122447,0.30612244897959173,0.8775510204081631,0.1926605504587156,0.7247706422018348,0.944954128440367,0.625,0.36734693877551017,True,False,False,0
580,Ronald Ramos,0.8181818181818181,0.22448979591836715,0.8775510204081631,0.7551020408163263,0.4897959183673468,0.30612244897959173,0.1559633027522936,0.22935779816513763,0.5229357798165138,0.75,0.3265306122448979,True,False,False,0
581,Brooke Bush,0.909090909090909,0.26530612244897944,0.4285714285714284,0.04081632653061207,0.0,0.7959183673469385,0.8623853211009175,0.42201834862385323,0.7522935779816514,0.125,0.857142857142857,False,True,False,1
582,Shannon Brewer,0.909090909090909,0.9795918367346936,0.18367346938775508,0.5918367346938773,0.46938775510204067,0.7142857142857142,0.1926605504587156,0.27522935779816515,0.8807339449541285,1.0,0.510204081632653,True,False,False,0
583,Jacob Adams,0.5454545454545452,0.36734693877551017,0.7551020408163263,0.4285714285714284,0.7142857142857142,0.7346938775510203,0.6788990825688074,0.7706422018348624,0.45871559633027525,0.75,0.5510204081632653,False,False,True,2
584,Nicole Blake,0.9999999999999998,0.9795918367346936,0.7346938775510203,0.40816326530612224,0.693877551020408,0.4897959183673468,0.045871559633027525,0.6605504587155964,0.4678899082568807,0.625,0.346938775510204,True,False,False,0
585,Christian Young,0.9999999999999998,0.6530612244897958,0.7755102040816324,0.7142857142857142,0.6734693877551019,0.7551020408163263,0.045871559633027525,0.2018348623853211,0.22935779816513763,0.0,0.4897959183673468,False,True,False,1
586,Ronald Ward,0.0,0.30612244897959173,0.6122448979591835,0.8163265306122447,0.7755102040816324,0.3265306122448979,0.05504587155963303,0.6788990825688074,0.8348623853211009,0.0,0.3265306122448979,False,True,False,1
587,Andrew Long,0.5454545454545452,0.9183673469387754,0.5918367346938773,0.2448979591836733,0.9183673469387754,0.9591836734693875,0.8715596330275229,0.6238532110091743,0.9541284403669724,0.25,0.8367346938775508,False,True,False,1
588,James Jones,0.0,0.26530612244897944,0.6734693877551019,0.2857142857142856,0.8367346938775508,0.346938775510204,0.853211009174312,0.6422018348623854,0.3119266055045872,0.625,0.08163265306122436,True,False,False,0
589,Veronica Perkins,0.5454545454545452,0.36734693877551017,0.22448979591836715,0.020408163265305923,0.22448979591836715,0.26530612244897944,0.8623853211009175,0.06422018348623854,0.1559633027522936,0.375,0.8979591836734693,False,False,True,2
590,Thomas Love,0.18181818181818188,0.8163265306122447,0.6122448979591835,0.1428571428571428,0.7959183673469385,0.40816326530612224,0.1834862385321101,0.5321100917431193,0.45871559633027525,1.0,0.693877551020408,False,False,True,2
591,Jason Hernandez,0.09090909090909083,0.693877551020408,0.12244897959183665,0.9591836734693875,0.6122448979591835,0.4897959183673468,0.3302752293577982,0.1559633027522936,0.42201834862385323,0.375,0.30612244897959173,False,False,True,2
592,Christy White,0.7272727272727273,0.346938775510204,0.7755102040816324,0.9183673469387754,0.5510204081632653,0.8775510204081631,0.1743119266055046,0.08256880733944955,0.7889908256880734,0.0,0.8163265306122447,True,False,False,0
593,Christine Williams,0.8181818181818181,0.7551020408163263,0.9183673469387754,0.857142857142857,0.08163265306122436,0.0,0.7889908256880734,0.5779816513761468,0.6605504587155964,0.875,0.857142857142857,True,False,False,0
594,Alan Barajas,0.8181818181818181,0.36734693877551017,0.7551020408163263,0.3877551020408161,0.8367346938775508,0.16326530612244894,0.853211009174312,0.706422018348624,0.3761467889908257,0.0,0.12244897959183665,False,True,False,1
595,Brooke Tran,0.2727272727272727,0.16326530612244894,0.06122448979591821,0.7142857142857142,0.7755102040816324,0.22448979591836715,0.22935779816513763,0.2018348623853211,0.853211009174312,0.0,0.22448979591836715,False,False,True,2
596,Carla Price,0.9999999999999998,0.6122448979591835,0.36734693877551017,0.5306122448979591,0.510204081632653,0.7551020408163263,0.08256880733944955,0.28440366972477066,0.6330275229357799,0.25,0.5510204081632653,False,True,False,1
597,Theresa Berg,0.45454545454545436,0.4489795918367345,0.7755102040816324,0.9795918367346936,0.8367346938775508,0.8367346938775508,0.27522935779816515,0.9724770642201835,0.4862385321100918,0.0,0.08163265306122436,True,False,False,0
598,Dustin Brown,0.9999999999999998,0.12244897959183665,0.6530612244897958,0.1020408163265305,0.4897959183673468,0.26530612244897944,0.06422018348623854,0.27522935779816515,0.03669724770642202,0.625,0.5510204081632653,False,False,True,2
599,David Thompson,0.9999999999999998,0.8979591836734693,0.0,0.8775510204081631,0.346938775510204,0.7959183673469385,0.6238532110091743,0.81651376146789,0.11009174311926606,0.25,0.12244897959183665,True,False,False,0
600,Emily Torres,0.6363636363636365,0.9183673469387754,0.6734693877551019,0.40816326530612224,0.9795918367346936,0.36734693877551017,0.027522935779816515,0.6238532110091743,0.6605504587155964,0.625,0.3877551020408161,False,False,True,2
601,Traci Nelson,0.9999999999999998,0.8163265306122447,0.204081632653061,0.30612244897959173,0.08163265306122436,0.22448979591836715,0.21100917431192662,0.9174311926605506,0.29357798165137616,0.125,0.46938775510204067,False,True,False,1
602,Henry Simon,0.909090909090909,0.16326530612244894,0.857142857142857,0.3265306122448979,0.5510204081632653,0.8163265306122447,0.5412844036697247,0.12844036697247707,0.5321100917431193,0.125,0.16326530612244894,True,False,False,0
603,Jeff Joseph,0.5454545454545452,0.7551020408163263,0.2857142857142856,0.8775510204081631,0.9591836734693875,0.857142857142857,0.3211009174311927,0.889908256880734,0.7155963302752294,0.0,0.020408163265305923,False,True,False,1
604,Kevin Morris,0.45454545454545436,0.1020408163265305,0.06122448979591821,0.6326530612244896,0.2857142857142856,0.020408163265305923,0.4311926605504587,0.6513761467889908,0.5871559633027523,0.5,0.0,True,False,False,0
605,Matthew Moses,0.2727272727272727,0.6326530612244896,0.2857142857142856,0.510204081632653,0.8367346938775508,0.2448979591836733,0.045871559633027525,0.743119266055046,0.1559633027522936,0.375,0.26530612244897944,False,False,True,2
606,Blake Carpenter,0.7272727272727273,0.204081632653061,0.12244897959183665,0.12244897959183665,0.346938775510204,0.693877551020408,0.6330275229357799,0.6697247706422019,0.26605504587155965,0.625,0.8367346938775508,True,False,False,0
607,Michael Smith,0.7272727272727273,0.30612244897959173,0.4285714285714284,0.7142857142857142,0.40816326530612224,0.26530612244897944,0.779816513761468,0.1651376146788991,0.7247706422018348,0.875,0.3877551020408161,False,True,False,1
608,Matthew Reeves,0.5454545454545452,0.9591836734693875,0.30612244897959173,0.7346938775510203,0.30612244897959173,0.7551020408163263,0.21100917431192662,0.3577981651376147,0.7522935779816514,0.625,0.9795918367346936,False,False,True,2
609,Victoria Curry,0.909090909090909,0.1020408163265305,0.8367346938775508,0.4489795918367345,0.3877551020408161,0.7959183673469385,0.45871559633027525,0.13761467889908258,0.5045871559633027,0.25,0.020408163265305923,False,True,False,1
610,Patrick Eaton,0.45454545454545436,0.7755102040816324,0.18367346938775508,0.5306122448979591,0.1428571428571428,0.26530612244897944,0.8073394495412844,0.3302752293577982,0.3211009174311927,0.375,0.12244897959183665,True,False,False,0
611,Kenneth Hernandez,0.45454545454545436,0.7346938775510203,0.857142857142857,0.22448979591836715,0.693877551020408,0.5714285714285712,0.27522935779816515,0.4495412844036698,0.027522935779816515,0.375,0.4489795918367345,False,False,True,2
612,Rick Dougherty,0.7272727272727273,0.0,0.5714285714285712,0.5306122448979591,0.1428571428571428,0.346938775510204,0.3761467889908257,0.4128440366972478,0.26605504587155965,0.125,0.22448979591836715,True,False,False,0
613,Ashley Montgomery,0.7272727272727273,0.40816326530612224,0.5306122448979591,0.4285714285714284,0.204081632653061,0.7346938775510203,0.14678899082568808,0.44036697247706424,0.27522935779816515,0.125,0.2857142857142856,False,True,False,1
614,Caleb Carlson,0.09090909090909083,0.346938775510204,0.40816326530612224,0.6326530612244896,0.46938775510204067,0.06122448979591821,0.07339449541284404,0.22935779816513763,0.5321100917431193,0.125,0.5918367346938773,True,False,False,0
615,Jennifer Kennedy,0.18181818181818188,0.40816326530612224,0.8775510204081631,0.0,0.7959183673469385,0.30612244897959173,0.47706422018348627,0.08256880733944955,0.08256880733944955,0.125,0.3877551020408161,False,True,False,1
616,Alexander Lutz,0.09090909090909083,0.8979591836734693,0.30612244897959173,0.7959183673469385,0.1020408163265305,0.693877551020408,0.8807339449541285,0.28440366972477066,0.5504587155963303,0.5,0.40816326530612224,False,False,True,2
617,Joseph Harrison,0.6363636363636365,0.16326530612244894,0.30612244897959173,0.857142857142857,0.2448979591836733,0.9387755102040816,0.30275229357798167,0.8990825688073395,0.8990825688073395,0.25,0.30612244897959173,True,False,False,0
618,Robert Jones,0.7272727272727273,0.26530612244897944,0.18367346938775508,0.7551020408163263,0.1020408163265305,0.12244897959183665,0.779816513761468,0.9908256880733947,0.9266055045871561,0.0,0.9387755102040816,True,False,False,0
619,Michael Fuentes,0.6363636363636365,0.020408163265305923,0.7959183673469385,0.8367346938775508,0.1428571428571428,0.6734693877551019,0.10091743119266056,0.045871559633027525,0.5963302752293579,0.625,0.30612244897959173,True,False,False,0
620,Carla Durham,0.8181818181818181,0.0,0.16326530612244894,0.04081632653061207,0.8979591836734693,0.08163265306122436,0.10091743119266056,0.8440366972477065,0.6972477064220184,0.0,0.2857142857142856,False,False,True,2
621,Angela Esparza,0.909090909090909,0.04081632653061207,0.12244897959183665,0.8367346938775508,0.9591836734693875,0.3877551020408161,0.0,0.08256880733944955,0.7522935779816514,0.75,0.18367346938775508,False,True,False,1
622,Jacob Cole,0.18181818181818188,0.46938775510204067,0.06122448979591821,0.4285714285714284,0.3265306122448979,0.204081632653061,0.9266055045871561,0.4862385321100918,0.6513761467889908,0.875,0.6734693877551019,True,False,False,0
623,Stephanie Armstrong,0.45454545454545436,0.30612244897959173,0.7755102040816324,0.020408163265305923,0.04081632653061207,0.9387755102040816,0.1559633027522936,0.29357798165137616,0.5596330275229359,0.25,0.5918367346938773,False,True,False,1
624,Tammy Ford,0.0,0.1428571428571428,0.7346938775510203,0.9795918367346936,0.06122448979591821,0.8775510204081631,0.1651376146788991,0.0,0.9908256880733947,0.5,0.22448979591836715,True,False,False,0
625,Marisa Bates,0.45454545454545436,0.7142857142857142,0.16326530612244894,0.4285714285714284,0.6530612244897958,0.4489795918367345,0.4036697247706422,0.8807339449541285,0.22018348623853212,0.875,0.08163265306122436,False,True,False,1
626,Michael Reese,0.8181818181818181,0.6326530612244896,0.22448979591836715,0.693877551020408,0.1428571428571428,0.020408163265305923,0.3853211009174312,0.6146788990825688,0.27522935779816515,0.375,0.36734693877551017,False,True,False,1
627,Ian Weaver,0.909090909090909,0.7142857142857142,0.020408163265305923,0.7755102040816324,0.6530612244897958,0.510204081632653,0.5321100917431193,0.8440366972477065,0.8623853211009175,0.375,0.6734693877551019,True,False,False,0
628,Aaron Conner,0.0,0.7346938775510203,0.2448979591836733,0.6122448979591835,0.40816326530612224,0.12244897959183665,0.9174311926605506,0.3577981651376147,0.05504587155963303,0.875,0.5510204081632653,False,True,False,1
629,Roger Matthews,0.36363636363636354,0.204081632653061,0.8775510204081631,0.18367346938775508,0.3265306122448979,0.7142857142857142,0.1743119266055046,0.6513761467889908,0.3302752293577982,0.75,0.06122448979591821,False,False,True,2
630,Alexander Mejia,0.09090909090909083,0.36734693877551017,0.346938775510204,0.1020408163265305,0.4897959183673468,0.22448979591836715,0.4311926605504587,0.07339449541284404,0.25688073394495414,0.625,0.5714285714285712,False,False,True,2
631,Kyle Turner,0.36363636363636354,0.7755102040816324,0.857142857142857,0.6326530612244896,0.30612244897959173,0.693877551020408,0.4954128440366973,0.11926605504587157,0.6605504587155964,0.375,0.9183673469387754,False,True,False,1
632,Tracy Young,0.5454545454545452,0.16326530612244894,0.2448979591836733,0.5510204081632653,0.8367346938775508,0.04081632653061207,0.1559633027522936,0.24770642201834864,0.6422018348623854,0.375,0.22448979591836715,False,False,True,2
633,Michelle Hess,0.45454545454545436,0.510204081632653,0.9795918367346936,0.0,0.3877551020408161,0.46938775510204067,0.6972477064220184,0.1743119266055046,0.6880733944954128,0.75,0.04081632653061207,False,True,False,1
634,Patricia Mahoney,0.36363636363636354,0.6326530612244896,0.06122448979591821,0.06122448979591821,0.0,0.7959183673469385,0.45871559633027525,0.08256880733944955,0.3577981651376147,0.875,0.08163265306122436,False,True,False,1
635,Terry Ramos,0.45454545454545436,0.4285714285714284,0.5306122448979591,0.5510204081632653,0.12244897959183665,0.6530612244897958,0.24770642201834864,0.5137614678899083,0.027522935779816515,0.375,0.7959183673469385,False,False,True,2
636,Charlene Dean,0.7272727272727273,0.5714285714285712,0.9183673469387754,0.5714285714285712,0.36734693877551017,0.8979591836734693,0.6055045871559633,0.9541284403669724,0.01834862385321101,0.875,0.8979591836734693,False,False,True,2
637,Nicole Arnold,0.2727272727272727,0.6326530612244896,0.3877551020408161,0.16326530612244894,0.020408163265305923,0.04081632653061207,0.5137614678899083,0.5045871559633027,0.7247706422018348,0.125,0.6122448979591835,False,False,True,2
638,Jerry Brewer,0.36363636363636354,0.7142857142857142,0.40816326530612224,0.36734693877551017,0.1020408163265305,0.4897959183673468,0.5229357798165138,0.27522935779816515,0.3486238532110092,0.125,0.8775510204081631,False,False,True,2
639,Bernard Gonzalez,0.45454545454545436,0.8367346938775508,0.204081632653061,0.346938775510204,0.3265306122448979,0.3877551020408161,0.5229357798165138,0.6880733944954128,1.0,0.125,0.26530612244897944,True,False,False,0
640,Kelly Dominguez,0.6363636363636365,0.04081632653061207,0.3265306122448979,0.6326530612244896,0.22448979591836715,0.3265306122448979,0.6238532110091743,0.27522935779816515,0.9174311926605506,0.0,0.8775510204081631,False,True,False,1
641,Jessica Nelson,0.909090909090909,0.857142857142857,0.0,0.7755102040816324,0.3877551020408161,0.04081632653061207,0.03669724770642202,0.09174311926605505,0.45871559633027525,0.25,0.4489795918367345,False,True,False,1
642,Christopher Olson,0.909090909090909,0.7142857142857142,0.6734693877551019,0.8163265306122447,0.693877551020408,0.204081632653061,0.8440366972477065,0.045871559633027525,1.0,1.0,0.9591836734693875,False,False,True,2
643,Ana Silva,0.45454545454545436,0.1020408163265305,0.4489795918367345,0.8163265306122447,0.7755102040816324,0.8775510204081631,0.09174311926605505,0.9266055045871561,0.6697247706422019,0.375,0.6326530612244896,True,False,False,0
644,Alexander Chapman,0.5454545454545452,0.5510204081632653,0.9591836734693875,0.12244897959183665,0.9795918367346936,0.7346938775510203,0.1834862385321101,0.5596330275229359,0.5504587155963303,0.0,0.7755102040816324,False,True,False,1
645,Renee Patterson,0.45454545454545436,0.7551020408163263,0.4897959183673468,0.5918367346938773,0.6734693877551019,0.7551020408163263,0.44036697247706424,0.944954128440367,0.22935779816513763,0.75,0.6122448979591835,False,True,False,1
646,Mark Brown,0.45454545454545436,0.3877551020408161,0.857142857142857,0.9795918367346936,0.9183673469387754,0.4285714285714284,0.6238532110091743,0.1926605504587156,0.29357798165137616,0.375,0.8163265306122447,True,False,False,0
647,Courtney Serrano,0.0,0.510204081632653,0.3265306122448979,0.3877551020408161,0.5918367346938773,0.2448979591836733,0.1926605504587156,0.6697247706422019,0.6605504587155964,1.0,0.8775510204081631,True,False,False,0
648,Ashley Arnold,0.9999999999999998,0.346938775510204,0.7142857142857142,0.693877551020408,0.8367346938775508,0.06122448979591821,0.6238532110091743,0.3761467889908257,0.8623853211009175,0.25,0.5918367346938773,False,True,False,1
649,Terrence Mendoza,0.8181818181818181,0.1428571428571428,0.857142857142857,0.36734693877551017,0.4285714285714284,0.06122448979591821,0.7339449541284404,0.009174311926605505,0.3761467889908257,0.375,0.6122448979591835,False,False,True,2
650,Megan Griffin,0.909090909090909,0.46938775510204067,0.40816326530612224,0.9999999999999998,0.2857142857142856,0.020408163265305923,0.6697247706422019,0.3119266055045872,0.6055045871559633,0.5,0.12244897959183665,False,False,True,2
651,Crystal Thompson,0.6363636363636365,0.06122448979591821,0.6530612244897958,0.0,0.4489795918367345,0.30612244897959173,0.5688073394495413,0.7706422018348624,0.1834862385321101,0.625,0.8979591836734693,False,False,True,2
652,Jacob Garcia,0.909090909090909,0.8163265306122447,0.693877551020408,0.510204081632653,0.7346938775510203,0.9999999999999998,0.29357798165137616,0.5688073394495413,0.01834862385321101,0.25,0.6530612244897958,False,False,True,2
653,Robert Carter,0.7272727272727273,0.3265306122448979,0.8979591836734693,0.693877551020408,0.7551020408163263,0.6530612244897958,0.9174311926605506,0.2018348623853211,0.3761467889908257,0.875,0.9999999999999998,True,False,False,0
654,Kathleen Wright,0.0,0.3265306122448979,0.8163265306122447,0.36734693877551017,0.7755102040816324,0.6326530612244896,0.08256880733944955,0.7339449541284404,0.5596330275229359,1.0,0.9591836734693875,False,True,False,1
655,Pamela Williams,0.5454545454545452,0.2448979591836733,0.3877551020408161,0.6122448979591835,0.36734693877551017,0.26530612244897944,0.981651376146789,0.5321100917431193,0.14678899082568808,0.0,0.9183673469387754,False,True,False,1
656,Emily Sims,0.09090909090909083,0.5714285714285712,0.7755102040816324,0.6530612244897958,0.7142857142857142,0.7142857142857142,0.9357798165137615,0.26605504587155965,0.1559633027522936,0.75,0.8163265306122447,False,True,False,1
657,Kathleen Alexander,0.0,0.9999999999999998,0.346938775510204,0.9183673469387754,0.06122448979591821,0.4285714285714284,0.5229357798165138,0.7247706422018348,0.4862385321100918,0.5,0.2448979591836733,False,True,False,1
658,Deborah Ford,0.45454545454545436,0.2857142857142856,0.693877551020408,0.9591836734693875,0.5714285714285712,0.36734693877551017,0.9266055045871561,0.25688073394495414,0.4495412844036698,0.75,0.9387755102040816,True,False,False,0
659,Tracy Tucker,0.9999999999999998,0.8979591836734693,0.9591836734693875,0.1428571428571428,0.5510204081632653,0.36734693877551017,0.1559633027522936,0.7614678899082569,0.981651376146789,0.625,0.857142857142857,True,False,False,0
660,Joshua Webb,0.18181818181818188,0.22448979591836715,0.510204081632653,0.693877551020408,0.30612244897959173,0.6122448979591835,0.1834862385321101,0.4678899082568807,0.9633027522935781,0.375,0.7346938775510203,True,False,False,0
